categoria,ent,fecha,popularity_score
Eventos,Yucatán,12/16/2018,70
Eventos,Yucatán,12/23/2018,57
Eventos,Yucatán,12/30/2018,57
Eventos,Yucatán,1/6/2019,46
Eventos,Yucatán,1/13/2019,51
Eventos,Yucatán,1/20/2019,55
Eventos,Yucatán,1/27/2019,53
Eventos,Yucatán,2/3/2019,58
Eventos,Yucatán,2/10/2019,50
Eventos,Yucatán,2/17/2019,51
Eventos,Yucatán,2/24/2019,49
Eventos,Yucatán,3/3/2019,59
Eventos,Yucatán,3/10/2019,60
Eventos,Yucatán,3/17/2019,60
Eventos,Yucatán,3/24/2019,52
Eventos,Yucatán,3/31/2019,75
Eventos,Yucatán,4/7/2019,55
Eventos,Yucatán,4/14/2019,71
Eventos,Yucatán,4/21/2019,81
Eventos,Yucatán,4/28/2019,81
Eventos,Yucatán,5/5/2019,62
Eventos,Yucatán,5/12/2019,64
Eventos,Yucatán,5/19/2019,53
Eventos,Yucatán,5/26/2019,52
Eventos,Yucatán,6/2/2019,50
Eventos,Yucatán,6/9/2019,43
Eventos,Yucatán,6/16/2019,62
Eventos,Yucatán,6/23/2019,78
Eventos,Yucatán,6/30/2019,70
Eventos,Yucatán,7/7/2019,55
Eventos,Yucatán,7/14/2019,61
Eventos,Yucatán,7/21/2019,69
Eventos,Yucatán,7/28/2019,58
Eventos,Yucatán,8/4/2019,56
Eventos,Yucatán,8/11/2019,57
Eventos,Yucatán,8/18/2019,48
Eventos,Yucatán,8/25/2019,57
Eventos,Yucatán,9/1/2019,55
Eventos,Yucatán,9/8/2019,60
Eventos,Yucatán,9/15/2019,55
Eventos,Yucatán,9/22/2019,51
Eventos,Yucatán,9/29/2019,64
Eventos,Yucatán,10/6/2019,69
Eventos,Yucatán,10/13/2019,56
Eventos,Yucatán,10/20/2019,56
Eventos,Yucatán,10/27/2019,57
Eventos,Yucatán,11/3/2019,56
Eventos,Yucatán,11/10/2019,50
Eventos,Yucatán,11/17/2019,51
Eventos,Yucatán,11/24/2019,53
Eventos,Yucatán,12/1/2019,62
Eventos,Yucatán,12/8/2019,57
Eventos,Yucatán,12/15/2019,39
Eventos,Yucatán,12/22/2019,47
Eventos,Yucatán,12/29/2019,61
Eventos,Yucatán,1/5/2020,44
Eventos,Yucatán,1/12/2020,47
Eventos,Yucatán,1/19/2020,48
Eventos,Yucatán,1/26/2020,50
Eventos,Yucatán,2/2/2020,46
Eventos,Yucatán,2/9/2020,45
Eventos,Yucatán,2/16/2020,55
Eventos,Yucatán,2/23/2020,53
Eventos,Yucatán,3/1/2020,52
Eventos,Yucatán,3/8/2020,40
Eventos,Yucatán,3/15/2020,32
Eventos,Yucatán,3/22/2020,16
Eventos,Yucatán,3/29/2020,11
Eventos,Yucatán,4/5/2020,13
Eventos,Yucatán,4/12/2020,13
Eventos,Yucatán,4/19/2020,15
Eventos,Yucatán,4/26/2020,13
Eventos,Yucatán,5/3/2020,11
Eventos,Yucatán,5/10/2020,9
Eventos,Yucatán,5/17/2020,9
Eventos,Yucatán,5/24/2020,16
Eventos,Yucatán,5/31/2020,14
Eventos,Yucatán,6/7/2020,14
Eventos,Yucatán,6/14/2020,10
Eventos,Yucatán,6/21/2020,10
Eventos,Yucatán,6/28/2020,12
Eventos,Yucatán,7/5/2020,15
Eventos,Yucatán,7/12/2020,21
Eventos,Yucatán,7/19/2020,20
Eventos,Yucatán,7/26/2020,14
Eventos,Yucatán,8/2/2020,13
Eventos,Yucatán,8/9/2020,17
Eventos,Yucatán,8/16/2020,17
Eventos,Yucatán,8/23/2020,16
Eventos,Yucatán,8/30/2020,20
Eventos,Yucatán,9/6/2020,23
Eventos,Yucatán,9/13/2020,26
Eventos,Yucatán,9/20/2020,24
Eventos,Yucatán,9/27/2020,29
Eventos,Yucatán,10/4/2020,24
Eventos,Yucatán,10/11/2020,18
Eventos,Yucatán,10/18/2020,24
Eventos,Yucatán,10/25/2020,25
Eventos,Yucatán,11/1/2020,23
Eventos,Yucatán,11/8/2020,25
Eventos,Yucatán,11/15/2020,16
Eventos,Yucatán,11/22/2020,39
Eventos,Yucatán,11/29/2020,55
Eventos,Yucatán,12/6/2020,55
Eventos,Yucatán,12/13/2020,50
Eventos,Yucatán,12/20/2020,19
Eventos,Yucatán,12/27/2020,25
Eventos,Yucatán,1/3/2021,20
Eventos,Yucatán,1/10/2021,24
Eventos,Yucatán,1/17/2021,26
Eventos,Yucatán,1/24/2021,18
Eventos,Yucatán,1/31/2021,22
Eventos,Yucatán,2/7/2021,22
Eventos,Yucatán,2/14/2021,25
Eventos,Yucatán,2/21/2021,21
Eventos,Yucatán,2/28/2021,28
Eventos,Yucatán,3/7/2021,24
Eventos,Yucatán,3/14/2021,33
Eventos,Yucatán,3/21/2021,32
Eventos,Yucatán,3/28/2021,27
Eventos,Yucatán,4/4/2021,25
Eventos,Yucatán,4/11/2021,30
Eventos,Yucatán,4/18/2021,32
Eventos,Yucatán,4/25/2021,36
Eventos,Yucatán,5/2/2021,29
Eventos,Yucatán,5/9/2021,30
Eventos,Yucatán,5/16/2021,41
Eventos,Yucatán,5/23/2021,44
Eventos,Yucatán,5/30/2021,55
Eventos,Yucatán,6/6/2021,34
Eventos,Zacatecas,6/19/2016,55
Eventos,Zacatecas,6/26/2016,48
Eventos,Zacatecas,7/3/2016,42
Eventos,Zacatecas,7/10/2016,45
Eventos,Zacatecas,7/17/2016,52
Eventos,Zacatecas,7/24/2016,57
Eventos,Zacatecas,7/31/2016,80
Eventos,Zacatecas,8/7/2016,55
Eventos,Zacatecas,8/14/2016,52
Eventos,Zacatecas,8/21/2016,50
Eventos,Zacatecas,8/28/2016,64
Eventos,Zacatecas,9/4/2016,75
Eventos,Zacatecas,9/11/2016,72
Eventos,Zacatecas,9/18/2016,48
Eventos,Zacatecas,9/25/2016,46
Eventos,Zacatecas,10/2/2016,45
Eventos,Zacatecas,10/9/2016,43
Eventos,Zacatecas,10/16/2016,48
Eventos,Zacatecas,10/23/2016,45
Eventos,Zacatecas,10/30/2016,39
Eventos,Zacatecas,11/6/2016,34
Eventos,Zacatecas,11/13/2016,26
Eventos,Zacatecas,11/20/2016,52
Eventos,Zacatecas,11/27/2016,73
Eventos,Zacatecas,12/4/2016,38
Eventos,Zacatecas,12/11/2016,32
Eventos,Zacatecas,12/18/2016,32
Eventos,Zacatecas,12/25/2016,37
Eventos,Zacatecas,1/1/2017,50
Eventos,Zacatecas,1/8/2017,27
Eventos,Zacatecas,1/15/2017,48
Eventos,Zacatecas,1/22/2017,45
Eventos,Zacatecas,1/29/2017,46
Eventos,Zacatecas,2/5/2017,59
Eventos,Zacatecas,2/12/2017,54
Eventos,Zacatecas,2/19/2017,62
Eventos,Zacatecas,2/26/2017,48
Eventos,Zacatecas,3/5/2017,51
Eventos,Zacatecas,3/12/2017,43
Eventos,Zacatecas,3/19/2017,62
Eventos,Zacatecas,3/26/2017,36
Eventos,Zacatecas,4/2/2017,52
Eventos,Zacatecas,4/9/2017,76
Eventos,Zacatecas,4/16/2017,59
Eventos,Zacatecas,4/23/2017,45
Eventos,Zacatecas,4/30/2017,40
Eventos,Zacatecas,5/7/2017,42
Eventos,Zacatecas,5/14/2017,51
Eventos,Zacatecas,5/21/2017,56
Eventos,Zacatecas,5/28/2017,62
Eventos,Zacatecas,6/4/2017,36
Eventos,Zacatecas,6/11/2017,41
Eventos,Zacatecas,6/18/2017,35
Eventos,Zacatecas,6/25/2017,43
Eventos,Zacatecas,7/2/2017,47
Eventos,Zacatecas,7/9/2017,46
Eventos,Zacatecas,7/16/2017,34
Eventos,Zacatecas,7/23/2017,40
Eventos,Zacatecas,7/30/2017,50
Eventos,Zacatecas,8/6/2017,51
Eventos,Zacatecas,8/13/2017,42
Eventos,Zacatecas,8/20/2017,47
Eventos,Zacatecas,8/27/2017,43
Eventos,Zacatecas,9/3/2017,45
Eventos,Zacatecas,9/10/2017,57
Eventos,Zacatecas,9/17/2017,53
Eventos,Zacatecas,9/24/2017,55
Eventos,Zacatecas,10/1/2017,40
Eventos,Zacatecas,10/8/2017,39
Eventos,Zacatecas,10/15/2017,48
Eventos,Zacatecas,10/22/2017,47
Eventos,Zacatecas,10/29/2017,48
Eventos,Zacatecas,11/5/2017,46
Eventos,Zacatecas,11/12/2017,42
Eventos,Zacatecas,11/19/2017,45
Eventos,Zacatecas,11/26/2017,58
Eventos,Zacatecas,12/3/2017,28
Eventos,Zacatecas,12/10/2017,30
Eventos,Zacatecas,12/17/2017,31
Eventos,Zacatecas,12/24/2017,40
Eventos,Zacatecas,12/31/2017,46
Eventos,Zacatecas,1/7/2018,39
Eventos,Zacatecas,1/14/2018,35
Eventos,Zacatecas,1/21/2018,43
Eventos,Zacatecas,1/28/2018,40
Eventos,Zacatecas,2/4/2018,39
Eventos,Zacatecas,2/11/2018,43
Eventos,Zacatecas,2/18/2018,49
Eventos,Zacatecas,2/25/2018,46
Eventos,Zacatecas,3/4/2018,58
Eventos,Zacatecas,3/11/2018,33
Eventos,Zacatecas,3/18/2018,48
Eventos,Zacatecas,3/25/2018,72
Eventos,Zacatecas,4/1/2018,57
Eventos,Zacatecas,4/8/2018,49
Eventos,Zacatecas,4/15/2018,45
Eventos,Zacatecas,4/22/2018,50
Eventos,Zacatecas,4/29/2018,68
Eventos,Zacatecas,5/6/2018,48
Eventos,Zacatecas,5/13/2018,43
Eventos,Zacatecas,5/20/2018,30
Eventos,Zacatecas,5/27/2018,29
Eventos,Zacatecas,6/3/2018,45
Eventos,Zacatecas,6/10/2018,40
Eventos,Zacatecas,6/17/2018,39
Eventos,Zacatecas,6/24/2018,47
Eventos,Zacatecas,7/1/2018,45
Eventos,Zacatecas,7/8/2018,58
Eventos,Zacatecas,7/15/2018,57
Eventos,Zacatecas,7/22/2018,48
Eventos,Zacatecas,7/29/2018,60
Eventos,Zacatecas,8/5/2018,64
Eventos,Zacatecas,8/12/2018,48
Eventos,Zacatecas,8/19/2018,41
Eventos,Zacatecas,8/26/2018,67
Eventos,Zacatecas,9/2/2018,73
Eventos,Zacatecas,9/9/2018,62
Eventos,Zacatecas,9/16/2018,56
Eventos,Zacatecas,9/23/2018,49
Eventos,Zacatecas,9/30/2018,51
Eventos,Zacatecas,10/7/2018,49
Eventos,Zacatecas,10/14/2018,37
Eventos,Zacatecas,10/21/2018,47
Eventos,Zacatecas,10/28/2018,58
Eventos,Zacatecas,11/4/2018,52
Eventos,Zacatecas,11/11/2018,36
Eventos,Zacatecas,11/18/2018,31
Eventos,Zacatecas,11/25/2018,39
Eventos,Zacatecas,12/2/2018,73
Eventos,Zacatecas,12/9/2018,100
Eventos,Zacatecas,12/16/2018,51
Eventos,Zacatecas,12/23/2018,46
Eventos,Zacatecas,12/30/2018,42
Eventos,Zacatecas,1/6/2019,49
Eventos,Zacatecas,1/13/2019,44
Eventos,Zacatecas,1/20/2019,37
Eventos,Zacatecas,1/27/2019,40
Eventos,Zacatecas,2/3/2019,40
Eventos,Zacatecas,2/10/2019,44
Eventos,Zacatecas,2/17/2019,44
Eventos,Zacatecas,2/24/2019,38
Eventos,Zacatecas,3/3/2019,42
Eventos,Zacatecas,3/10/2019,49
Eventos,Zacatecas,3/17/2019,52
Eventos,Zacatecas,3/24/2019,44
Eventos,Zacatecas,3/31/2019,59
Eventos,Zacatecas,4/7/2019,56
Eventos,Zacatecas,4/14/2019,77
Eventos,Zacatecas,4/21/2019,88
Eventos,Zacatecas,4/28/2019,59
Eventos,Zacatecas,5/5/2019,57
Eventos,Zacatecas,5/12/2019,61
Eventos,Zacatecas,5/19/2019,47
Eventos,Zacatecas,5/26/2019,46
Eventos,Zacatecas,6/2/2019,47
Eventos,Zacatecas,6/9/2019,42
Eventos,Zacatecas,6/16/2019,66
Eventos,Zacatecas,6/23/2019,65
Eventos,Zacatecas,6/30/2019,63
Eventos,Zacatecas,7/7/2019,72
Eventos,Zacatecas,7/14/2019,61
Eventos,Zacatecas,7/21/2019,60
Eventos,Zacatecas,7/28/2019,64
Eventos,Zacatecas,8/4/2019,41
Eventos,Zacatecas,8/11/2019,46
Eventos,Zacatecas,8/18/2019,59
Eventos,Zacatecas,8/25/2019,52
Eventos,Zacatecas,9/1/2019,76
Eventos,Zacatecas,9/8/2019,89
Eventos,Zacatecas,9/15/2019,62
Eventos,Zacatecas,9/22/2019,43
Eventos,Zacatecas,9/29/2019,50
Eventos,Zacatecas,10/6/2019,71
Eventos,Zacatecas,10/13/2019,65
Eventos,Zacatecas,10/20/2019,64
Eventos,Zacatecas,10/27/2019,46
Eventos,Zacatecas,11/3/2019,40
Eventos,Zacatecas,11/10/2019,50
Eventos,Zacatecas,11/17/2019,49
Eventos,Zacatecas,11/24/2019,56
Eventos,Zacatecas,12/1/2019,60
Eventos,Zacatecas,12/8/2019,54
Eventos,Zacatecas,12/15/2019,32
Eventos,Zacatecas,12/22/2019,38
Eventos,Zacatecas,12/29/2019,50
Eventos,Zacatecas,1/5/2020,38
Eventos,Zacatecas,1/12/2020,55
Eventos,Zacatecas,1/19/2020,54
Eventos,Zacatecas,1/26/2020,49
Eventos,Zacatecas,2/2/2020,49
Eventos,Zacatecas,2/9/2020,53
Eventos,Zacatecas,2/16/2020,54
Eventos,Zacatecas,2/23/2020,66
Eventos,Zacatecas,3/1/2020,59
Eventos,Zacatecas,3/8/2020,44
Eventos,Zacatecas,3/15/2020,45
Eventos,Zacatecas,3/22/2020,19
Eventos,Zacatecas,3/29/2020,11
Eventos,Zacatecas,4/5/2020,17
Eventos,Zacatecas,4/12/2020,11
Eventos,Zacatecas,4/19/2020,19
Eventos,Zacatecas,4/26/2020,18
Eventos,Zacatecas,5/3/2020,12
Eventos,Zacatecas,5/10/2020,14
Eventos,Zacatecas,5/17/2020,12
Eventos,Zacatecas,5/24/2020,12
Eventos,Zacatecas,5/31/2020,15
Eventos,Zacatecas,6/7/2020,14
Eventos,Zacatecas,6/14/2020,14
Eventos,Zacatecas,6/21/2020,15
Eventos,Zacatecas,6/28/2020,21
Eventos,Zacatecas,7/5/2020,27
Eventos,Zacatecas,7/12/2020,33
Eventos,Zacatecas,7/19/2020,33
Eventos,Zacatecas,7/26/2020,22
Eventos,Zacatecas,8/2/2020,20
Eventos,Zacatecas,8/9/2020,23
Eventos,Zacatecas,8/16/2020,25
Eventos,Zacatecas,8/23/2020,26
Eventos,Zacatecas,8/30/2020,20
Eventos,Zacatecas,9/6/2020,25
Eventos,Zacatecas,9/13/2020,45
Eventos,Zacatecas,9/20/2020,41
Eventos,Zacatecas,9/27/2020,44
Eventos,Zacatecas,10/4/2020,34
Eventos,Zacatecas,10/11/2020,26
Eventos,Zacatecas,10/18/2020,26
Eventos,Zacatecas,10/25/2020,32
Eventos,Zacatecas,11/1/2020,32
Eventos,Zacatecas,11/8/2020,30
Eventos,Zacatecas,11/15/2020,23
Eventos,Zacatecas,11/22/2020,51
Eventos,Zacatecas,11/29/2020,70
Eventos,Zacatecas,12/6/2020,70
Eventos,Zacatecas,12/13/2020,45
Eventos,Zacatecas,12/20/2020,33
Eventos,Zacatecas,12/27/2020,20
Eventos,Zacatecas,1/3/2021,14
Eventos,Zacatecas,1/10/2021,26
Eventos,Zacatecas,1/17/2021,23
Eventos,Zacatecas,1/24/2021,24
Eventos,Zacatecas,1/31/2021,29
Eventos,Zacatecas,2/7/2021,18
Eventos,Zacatecas,2/14/2021,29
Eventos,Zacatecas,2/21/2021,25
Eventos,Zacatecas,2/28/2021,38
Eventos,Zacatecas,3/7/2021,27
Eventos,Zacatecas,3/14/2021,34
Eventos,Zacatecas,3/21/2021,39
Eventos,Zacatecas,3/28/2021,39
Eventos,Zacatecas,4/4/2021,35
Eventos,Zacatecas,4/11/2021,40
Eventos,Zacatecas,4/18/2021,41
Eventos,Zacatecas,4/25/2021,41
Eventos,Zacatecas,5/2/2021,37
Eventos,Zacatecas,5/9/2021,39
Eventos,Zacatecas,5/16/2021,41
Eventos,Zacatecas,5/23/2021,58
Eventos,Zacatecas,5/30/2021,62
Eventos,Zacatecas,6/6/2021,39
transp_logist,Aguascalientes,6/19/2016,53
transp_logist,Aguascalientes,6/26/2016,47
transp_logist,Aguascalientes,7/3/2016,44
transp_logist,Aguascalientes,7/10/2016,35
transp_logist,Aguascalientes,7/17/2016,43
transp_logist,Aguascalientes,7/24/2016,47
transp_logist,Aguascalientes,7/31/2016,39
transp_logist,Aguascalientes,8/7/2016,59
transp_logist,Aguascalientes,8/14/2016,69
transp_logist,Aguascalientes,8/21/2016,42
transp_logist,Aguascalientes,8/28/2016,46
transp_logist,Aguascalientes,9/4/2016,51
transp_logist,Aguascalientes,9/11/2016,48
transp_logist,Aguascalientes,9/18/2016,52
transp_logist,Aguascalientes,9/25/2016,38
transp_logist,Aguascalientes,10/2/2016,38
transp_logist,Aguascalientes,10/9/2016,37
transp_logist,Aguascalientes,10/16/2016,45
transp_logist,Aguascalientes,10/23/2016,57
transp_logist,Aguascalientes,10/30/2016,43
transp_logist,Aguascalientes,11/6/2016,52
transp_logist,Aguascalientes,11/13/2016,45
transp_logist,Aguascalientes,11/20/2016,61
transp_logist,Aguascalientes,11/27/2016,45
transp_logist,Aguascalientes,12/4/2016,53
transp_logist,Aguascalientes,12/11/2016,47
transp_logist,Aguascalientes,12/18/2016,66
transp_logist,Aguascalientes,12/25/2016,41
transp_logist,Aguascalientes,1/1/2017,38
transp_logist,Aguascalientes,1/8/2017,42
transp_logist,Aguascalientes,1/15/2017,33
transp_logist,Aguascalientes,1/22/2017,68
transp_logist,Aguascalientes,1/29/2017,42
transp_logist,Aguascalientes,2/5/2017,47
transp_logist,Aguascalientes,2/12/2017,56
transp_logist,Aguascalientes,2/19/2017,53
transp_logist,Aguascalientes,2/26/2017,39
transp_logist,Aguascalientes,3/5/2017,46
transp_logist,Aguascalientes,3/12/2017,45
transp_logist,Aguascalientes,3/19/2017,47
transp_logist,Aguascalientes,3/26/2017,52
transp_logist,Aguascalientes,4/2/2017,39
transp_logist,Aguascalientes,4/9/2017,43
transp_logist,Aguascalientes,4/16/2017,28
transp_logist,Aguascalientes,4/23/2017,32
transp_logist,Aguascalientes,4/30/2017,36
transp_logist,Aguascalientes,5/7/2017,50
transp_logist,Aguascalientes,5/14/2017,50
transp_logist,Aguascalientes,5/21/2017,39
transp_logist,Aguascalientes,5/28/2017,58
transp_logist,Aguascalientes,6/4/2017,61
transp_logist,Aguascalientes,6/11/2017,53
transp_logist,Aguascalientes,6/18/2017,39
transp_logist,Aguascalientes,6/25/2017,58
transp_logist,Aguascalientes,7/2/2017,47
transp_logist,Aguascalientes,7/9/2017,47
transp_logist,Aguascalientes,7/16/2017,45
transp_logist,Aguascalientes,7/23/2017,41
transp_logist,Aguascalientes,7/30/2017,50
transp_logist,Aguascalientes,8/6/2017,45
transp_logist,Aguascalientes,8/13/2017,37
transp_logist,Aguascalientes,8/20/2017,44
transp_logist,Aguascalientes,8/27/2017,41
transp_logist,Aguascalientes,9/3/2017,51
transp_logist,Aguascalientes,9/10/2017,44
transp_logist,Aguascalientes,9/17/2017,45
transp_logist,Aguascalientes,9/24/2017,44
transp_logist,Aguascalientes,10/1/2017,41
transp_logist,Aguascalientes,10/8/2017,35
transp_logist,Aguascalientes,10/15/2017,43
transp_logist,Aguascalientes,10/22/2017,41
transp_logist,Aguascalientes,10/29/2017,35
transp_logist,Aguascalientes,11/5/2017,47
transp_logist,Aguascalientes,11/12/2017,48
transp_logist,Aguascalientes,11/19/2017,59
transp_logist,Aguascalientes,11/26/2017,52
transp_logist,Aguascalientes,12/3/2017,50
transp_logist,Aguascalientes,12/10/2017,34
transp_logist,Aguascalientes,12/17/2017,35
transp_logist,Aguascalientes,12/24/2017,41
transp_logist,Aguascalientes,12/31/2017,21
transp_logist,Aguascalientes,1/7/2018,39
transp_logist,Aguascalientes,1/14/2018,50
transp_logist,Aguascalientes,1/21/2018,47
transp_logist,Aguascalientes,1/28/2018,34
transp_logist,Aguascalientes,2/4/2018,33
transp_logist,Aguascalientes,2/11/2018,44
transp_logist,Aguascalientes,2/18/2018,45
transp_logist,Aguascalientes,2/25/2018,49
transp_logist,Aguascalientes,3/4/2018,56
transp_logist,Aguascalientes,3/11/2018,44
transp_logist,Aguascalientes,3/18/2018,39
transp_logist,Aguascalientes,3/25/2018,34
transp_logist,Aguascalientes,4/1/2018,46
transp_logist,Aguascalientes,4/8/2018,44
transp_logist,Aguascalientes,4/15/2018,31
transp_logist,Aguascalientes,4/22/2018,41
transp_logist,Aguascalientes,4/29/2018,40
transp_logist,Aguascalientes,5/6/2018,43
transp_logist,Aguascalientes,5/13/2018,42
transp_logist,Aguascalientes,5/20/2018,44
transp_logist,Aguascalientes,5/27/2018,46
transp_logist,Aguascalientes,6/3/2018,44
transp_logist,Aguascalientes,6/10/2018,45
transp_logist,Aguascalientes,6/17/2018,55
transp_logist,Aguascalientes,6/24/2018,49
transp_logist,Aguascalientes,7/1/2018,36
transp_logist,Aguascalientes,7/8/2018,41
transp_logist,Aguascalientes,7/15/2018,42
transp_logist,Aguascalientes,7/22/2018,49
transp_logist,Aguascalientes,7/29/2018,51
transp_logist,Aguascalientes,8/5/2018,36
transp_logist,Aguascalientes,8/12/2018,42
transp_logist,Aguascalientes,8/19/2018,44
transp_logist,Aguascalientes,8/26/2018,45
transp_logist,Aguascalientes,9/2/2018,56
transp_logist,Aguascalientes,9/9/2018,44
transp_logist,Aguascalientes,9/16/2018,55
transp_logist,Aguascalientes,9/23/2018,50
transp_logist,Aguascalientes,9/30/2018,51
transp_logist,Aguascalientes,10/7/2018,48
transp_logist,Aguascalientes,10/14/2018,41
transp_logist,Aguascalientes,10/21/2018,50
transp_logist,Aguascalientes,10/28/2018,41
transp_logist,Aguascalientes,11/4/2018,47
transp_logist,Aguascalientes,11/11/2018,39
transp_logist,Aguascalientes,11/18/2018,58
transp_logist,Aguascalientes,11/25/2018,60
transp_logist,Aguascalientes,12/2/2018,59
transp_logist,Aguascalientes,12/9/2018,37
transp_logist,Aguascalientes,12/16/2018,52
transp_logist,Aguascalientes,12/23/2018,34
transp_logist,Aguascalientes,12/30/2018,30
transp_logist,Aguascalientes,1/6/2019,32
transp_logist,Aguascalientes,1/13/2019,48
transp_logist,Aguascalientes,1/20/2019,54
transp_logist,Aguascalientes,1/27/2019,52
transp_logist,Aguascalientes,2/3/2019,39
transp_logist,Aguascalientes,2/10/2019,43
transp_logist,Aguascalientes,2/17/2019,43
transp_logist,Aguascalientes,2/24/2019,52
transp_logist,Aguascalientes,3/3/2019,45
transp_logist,Aguascalientes,3/10/2019,40
transp_logist,Aguascalientes,3/17/2019,45
transp_logist,Aguascalientes,3/24/2019,52
transp_logist,Aguascalientes,3/31/2019,50
transp_logist,Aguascalientes,4/7/2019,56
transp_logist,Aguascalientes,4/14/2019,53
transp_logist,Aguascalientes,4/21/2019,44
transp_logist,Aguascalientes,4/28/2019,35
transp_logist,Aguascalientes,5/5/2019,42
transp_logist,Aguascalientes,5/12/2019,57
transp_logist,Aguascalientes,5/19/2019,47
transp_logist,Aguascalientes,5/26/2019,58
transp_logist,Aguascalientes,6/2/2019,64
transp_logist,Aguascalientes,6/9/2019,54
transp_logist,Aguascalientes,6/16/2019,60
transp_logist,Aguascalientes,6/23/2019,51
transp_logist,Aguascalientes,6/30/2019,57
transp_logist,Aguascalientes,7/7/2019,53
transp_logist,Aguascalientes,7/14/2019,43
transp_logist,Aguascalientes,7/21/2019,57
transp_logist,Aguascalientes,7/28/2019,65
transp_logist,Aguascalientes,8/4/2019,55
transp_logist,Aguascalientes,8/11/2019,55
transp_logist,Aguascalientes,8/18/2019,52
transp_logist,Aguascalientes,8/25/2019,48
transp_logist,Aguascalientes,9/1/2019,53
transp_logist,Aguascalientes,9/8/2019,55
transp_logist,Aguascalientes,9/15/2019,45
transp_logist,Aguascalientes,9/22/2019,45
transp_logist,Aguascalientes,9/29/2019,57
transp_logist,Aguascalientes,10/6/2019,48
transp_logist,Aguascalientes,10/13/2019,46
transp_logist,Aguascalientes,10/20/2019,42
transp_logist,Aguascalientes,10/27/2019,49
transp_logist,Aguascalientes,11/3/2019,63
transp_logist,Aguascalientes,11/10/2019,60
transp_logist,Aguascalientes,11/17/2019,61
transp_logist,Aguascalientes,11/24/2019,75
transp_logist,Aguascalientes,12/1/2019,59
transp_logist,Aguascalientes,12/8/2019,66
transp_logist,Aguascalientes,12/15/2019,69
transp_logist,Aguascalientes,12/22/2019,44
transp_logist,Aguascalientes,12/29/2019,42
transp_logist,Aguascalientes,1/5/2020,58
transp_logist,Aguascalientes,1/12/2020,63
transp_logist,Aguascalientes,1/19/2020,61
transp_logist,Aguascalientes,1/26/2020,49
transp_logist,Aguascalientes,2/2/2020,46
transp_logist,Aguascalientes,2/9/2020,57
transp_logist,Aguascalientes,2/16/2020,60
transp_logist,Aguascalientes,2/23/2020,62
transp_logist,Aguascalientes,3/1/2020,56
transp_logist,Aguascalientes,3/8/2020,51
transp_logist,Aguascalientes,3/15/2020,51
transp_logist,Aguascalientes,3/22/2020,54
transp_logist,Aguascalientes,3/29/2020,42
transp_logist,Aguascalientes,4/5/2020,44
transp_logist,Aguascalientes,4/12/2020,54
transp_logist,Aguascalientes,4/19/2020,56
transp_logist,Aguascalientes,4/26/2020,56
transp_logist,Aguascalientes,5/3/2020,66
transp_logist,Aguascalientes,5/10/2020,70
transp_logist,Aguascalientes,5/17/2020,81
transp_logist,Aguascalientes,5/24/2020,100
transp_logist,Aguascalientes,5/31/2020,87
transp_logist,Aguascalientes,6/7/2020,74
transp_logist,Aguascalientes,6/14/2020,53
transp_logist,Aguascalientes,6/21/2020,65
transp_logist,Aguascalientes,6/28/2020,59
transp_logist,Aguascalientes,7/5/2020,47
transp_logist,Aguascalientes,7/12/2020,47
transp_logist,Aguascalientes,7/19/2020,89
transp_logist,Aguascalientes,7/26/2020,72
transp_logist,Aguascalientes,8/2/2020,60
transp_logist,Aguascalientes,8/9/2020,68
transp_logist,Aguascalientes,8/16/2020,74
transp_logist,Aguascalientes,8/23/2020,72
transp_logist,Aguascalientes,8/30/2020,57
transp_logist,Aguascalientes,9/6/2020,70
transp_logist,Aguascalientes,9/13/2020,56
transp_logist,Aguascalientes,9/20/2020,70
transp_logist,Aguascalientes,9/27/2020,68
transp_logist,Aguascalientes,10/4/2020,59
transp_logist,Aguascalientes,10/11/2020,70
transp_logist,Aguascalientes,10/18/2020,65
transp_logist,Aguascalientes,10/25/2020,72
transp_logist,Aguascalientes,11/1/2020,62
transp_logist,Aguascalientes,11/8/2020,62
transp_logist,Aguascalientes,11/15/2020,75
transp_logist,Aguascalientes,11/22/2020,88
transp_logist,Aguascalientes,11/29/2020,70
transp_logist,Aguascalientes,12/6/2020,74
transp_logist,Aguascalientes,12/13/2020,62
transp_logist,Aguascalientes,12/20/2020,65
transp_logist,Aguascalientes,12/27/2020,44
transp_logist,Aguascalientes,1/3/2021,57
transp_logist,Aguascalientes,1/10/2021,73
transp_logist,Aguascalientes,1/17/2021,59
transp_logist,Aguascalientes,1/24/2021,81
transp_logist,Aguascalientes,1/31/2021,55
transp_logist,Aguascalientes,2/7/2021,65
transp_logist,Aguascalientes,2/14/2021,65
transp_logist,Aguascalientes,2/21/2021,65
transp_logist,Aguascalientes,2/28/2021,61
transp_logist,Aguascalientes,3/7/2021,57
transp_logist,Aguascalientes,3/14/2021,60
transp_logist,Aguascalientes,3/21/2021,64
transp_logist,Aguascalientes,3/28/2021,62
transp_logist,Aguascalientes,4/4/2021,67
transp_logist,Aguascalientes,4/11/2021,60
transp_logist,Aguascalientes,4/18/2021,51
transp_logist,Aguascalientes,4/25/2021,58
transp_logist,Aguascalientes,5/2/2021,54
transp_logist,Aguascalientes,5/9/2021,53
transp_logist,Aguascalientes,5/16/2021,68
