categoria,ent,fecha,popularity_score
hobbies,México,2018-04-29,64
hobbies,México,2018-05-06,73
hobbies,México,2018-05-13,61
hobbies,México,2018-05-20,60
hobbies,México,2018-05-27,63
hobbies,México,2018-06-03,59
hobbies,México,2018-06-10,63
hobbies,México,2018-06-17,58
hobbies,México,2018-06-24,53
hobbies,México,2018-07-01,56
hobbies,México,2018-07-08,58
hobbies,México,2018-07-15,61
hobbies,México,2018-07-22,59
hobbies,México,2018-07-29,58
hobbies,México,2018-08-05,56
hobbies,México,2018-08-12,56
hobbies,México,2018-08-19,60
hobbies,México,2018-08-26,63
hobbies,México,2018-09-02,61
hobbies,México,2018-09-09,63
hobbies,México,2018-09-16,59
hobbies,México,2018-09-23,61
hobbies,México,2018-09-30,65
hobbies,México,2018-10-07,68
hobbies,México,2018-10-14,69
hobbies,México,2018-10-21,73
hobbies,México,2018-10-28,78
hobbies,México,2018-11-04,67
hobbies,México,2018-11-11,64
hobbies,México,2018-11-18,66
hobbies,México,2018-11-25,72
hobbies,México,2018-12-02,71
hobbies,México,2018-12-09,68
hobbies,México,2018-12-16,62
hobbies,México,2018-12-23,72
hobbies,México,2018-12-30,66
hobbies,México,2019-01-06,62
hobbies,México,2019-01-13,61
hobbies,México,2019-01-20,60
hobbies,México,2019-01-27,60
hobbies,México,2019-02-03,63
hobbies,México,2019-02-10,74
hobbies,México,2019-02-17,60
hobbies,México,2019-02-24,61
hobbies,México,2019-03-03,66
hobbies,México,2019-03-10,60
hobbies,México,2019-03-17,61
hobbies,México,2019-03-24,61
hobbies,México,2019-03-31,60
hobbies,México,2019-04-07,59
hobbies,México,2019-04-14,57
hobbies,México,2019-04-21,55
hobbies,México,2019-04-28,60
hobbies,México,2019-05-05,72
hobbies,México,2019-05-12,60
hobbies,México,2019-05-19,62
hobbies,México,2019-05-26,63
hobbies,México,2019-06-02,61
hobbies,México,2019-06-09,61
hobbies,México,2019-06-16,62
hobbies,México,2019-06-23,58
hobbies,México,2019-06-30,58
hobbies,México,2019-07-07,57
hobbies,México,2019-07-14,55
hobbies,México,2019-07-21,58
hobbies,México,2019-07-28,58
hobbies,México,2019-08-04,57
hobbies,México,2019-08-11,57
hobbies,México,2019-08-18,56
hobbies,México,2019-08-25,57
hobbies,México,2019-09-01,59
hobbies,México,2019-09-08,59
hobbies,México,2019-09-15,58
hobbies,México,2019-09-22,60
hobbies,México,2019-09-29,59
hobbies,México,2019-10-06,62
hobbies,México,2019-10-13,70
hobbies,México,2019-10-20,78
hobbies,México,2019-10-27,88
hobbies,México,2019-11-03,67
hobbies,México,2019-11-10,65
hobbies,México,2019-11-17,69
hobbies,México,2019-11-24,71
hobbies,México,2019-12-01,74
hobbies,México,2019-12-08,70
hobbies,México,2019-12-15,68
hobbies,México,2019-12-22,77
hobbies,México,2019-12-29,71
hobbies,México,2020-01-05,63
hobbies,México,2020-01-12,63
hobbies,México,2020-01-19,63
hobbies,México,2020-01-26,62
hobbies,México,2020-02-02,66
hobbies,México,2020-02-09,81
hobbies,México,2020-02-16,63
hobbies,México,2020-02-23,63
hobbies,México,2020-03-01,61
hobbies,México,2020-03-08,65
hobbies,México,2020-03-15,54
hobbies,México,2020-03-22,58
hobbies,México,2020-03-29,60
hobbies,México,2020-04-05,59
hobbies,México,2020-04-12,56
hobbies,México,2020-04-19,64
hobbies,México,2020-04-26,67
hobbies,México,2020-05-03,71
hobbies,México,2020-05-10,88
hobbies,México,2020-05-17,71
hobbies,México,2020-05-24,69
hobbies,México,2020-05-31,66
hobbies,México,2020-06-07,68
hobbies,México,2020-06-14,70
hobbies,México,2020-06-21,66
hobbies,México,2020-06-28,65
hobbies,México,2020-07-05,58
hobbies,México,2020-07-12,63
hobbies,México,2020-07-19,60
hobbies,México,2020-07-26,61
hobbies,México,2020-08-02,57
hobbies,México,2020-08-09,62
hobbies,México,2020-08-16,62
hobbies,México,2020-08-23,68
hobbies,México,2020-08-30,66
hobbies,México,2020-09-06,68
hobbies,México,2020-09-13,67
hobbies,México,2020-09-20,69
hobbies,México,2020-09-27,67
hobbies,México,2020-10-04,73
hobbies,México,2020-10-11,75
hobbies,México,2020-10-18,81
hobbies,México,2020-10-25,95
hobbies,México,2020-11-01,78
hobbies,México,2020-11-08,81
hobbies,México,2020-11-15,82
hobbies,México,2020-11-22,89
hobbies,México,2020-11-29,90
hobbies,México,2020-12-06,89
hobbies,México,2020-12-13,100
hobbies,México,2020-12-20,88
hobbies,México,2020-12-27,76
hobbies,México,2021-01-03,71
hobbies,México,2021-01-10,70
hobbies,México,2021-01-17,67
hobbies,México,2021-01-24,67
hobbies,México,2021-01-31,67
hobbies,México,2021-02-07,74
hobbies,México,2021-02-14,76
hobbies,México,2021-02-21,69
hobbies,México,2021-02-28,69
hobbies,México,2021-03-07,74
hobbies,México,2021-03-14,66
hobbies,México,2021-03-21,66
hobbies,México,2021-03-28,61
hobbies,México,2021-04-04,56
hobbies,México,2021-04-11,66
hobbies,México,2021-04-18,67
hobbies,México,2021-04-25,70
hobbies,México,2021-05-02,67
hobbies,México,2021-05-09,79
hobbies,México,2021-05-16,63
hobbies,México,2021-05-23,67
hobbies,México,2021-05-30,66
hobbies,México,2021-06-06,66
hobbies,Tabasco,2016-06-19,75
hobbies,Tabasco,2016-06-26,77
hobbies,Tabasco,2016-07-03,78
hobbies,Tabasco,2016-07-10,73
hobbies,Tabasco,2016-07-17,61
hobbies,Tabasco,2016-07-24,67
hobbies,Tabasco,2016-07-31,68
hobbies,Tabasco,2016-08-07,72
hobbies,Tabasco,2016-08-14,73
hobbies,Tabasco,2016-08-21,69
hobbies,Tabasco,2016-08-28,70
hobbies,Tabasco,2016-09-04,73
hobbies,Tabasco,2016-09-11,74
hobbies,Tabasco,2016-09-18,61
hobbies,Tabasco,2016-09-25,68
hobbies,Tabasco,2016-10-02,69
hobbies,Tabasco,2016-10-09,70
hobbies,Tabasco,2016-10-16,64
hobbies,Tabasco,2016-10-23,82
hobbies,Tabasco,2016-10-30,76
hobbies,Tabasco,2016-11-06,72
hobbies,Tabasco,2016-11-13,82
hobbies,Tabasco,2016-11-20,82
hobbies,Tabasco,2016-11-27,89
hobbies,Tabasco,2016-12-04,93
hobbies,Tabasco,2016-12-11,86
hobbies,Tabasco,2016-12-18,80
hobbies,Tabasco,2016-12-25,74
hobbies,Tabasco,2017-01-01,76
hobbies,Tabasco,2017-01-08,71
hobbies,Tabasco,2017-01-15,73
hobbies,Tabasco,2017-01-22,74
hobbies,Tabasco,2017-01-29,66
hobbies,Tabasco,2017-02-05,80
hobbies,Tabasco,2017-02-12,88
hobbies,Tabasco,2017-02-19,70
hobbies,Tabasco,2017-02-26,78
hobbies,Tabasco,2017-03-05,83
hobbies,Tabasco,2017-03-12,78
hobbies,Tabasco,2017-03-19,68
hobbies,Tabasco,2017-03-26,79
hobbies,Tabasco,2017-04-02,72
hobbies,Tabasco,2017-04-09,59
hobbies,Tabasco,2017-04-16,60
hobbies,Tabasco,2017-04-23,68
hobbies,Tabasco,2017-04-30,68
hobbies,Tabasco,2017-05-07,83
hobbies,Tabasco,2017-05-14,76
hobbies,Tabasco,2017-05-21,75
hobbies,Tabasco,2017-05-28,72
hobbies,Tabasco,2017-06-04,69
hobbies,Tabasco,2017-06-11,69
hobbies,Tabasco,2017-06-18,69
hobbies,Tabasco,2017-06-25,67
hobbies,Tabasco,2017-07-02,72
hobbies,Tabasco,2017-07-09,64
hobbies,Tabasco,2017-07-16,65
hobbies,Tabasco,2017-07-23,68
hobbies,Tabasco,2017-07-30,61
hobbies,Tabasco,2017-08-06,62
hobbies,Tabasco,2017-08-13,63
hobbies,Tabasco,2017-08-20,61
hobbies,Tabasco,2017-08-27,64
hobbies,Tabasco,2017-09-03,68
hobbies,Tabasco,2017-09-10,63
hobbies,Tabasco,2017-09-17,64
hobbies,Tabasco,2017-09-24,68
hobbies,Tabasco,2017-10-01,73
hobbies,Tabasco,2017-10-08,65
hobbies,Tabasco,2017-10-15,72
hobbies,Tabasco,2017-10-22,79
hobbies,Tabasco,2017-10-29,83
hobbies,Tabasco,2017-11-05,76
hobbies,Tabasco,2017-11-12,75
hobbies,Tabasco,2017-11-19,75
hobbies,Tabasco,2017-11-26,83
hobbies,Tabasco,2017-12-03,88
hobbies,Tabasco,2017-12-10,80
hobbies,Tabasco,2017-12-17,75
hobbies,Tabasco,2017-12-24,79
hobbies,Tabasco,2017-12-31,71
hobbies,Tabasco,2018-01-07,65
hobbies,Tabasco,2018-01-14,69
hobbies,Tabasco,2018-01-21,70
hobbies,Tabasco,2018-01-28,74
hobbies,Tabasco,2018-02-04,74
hobbies,Tabasco,2018-02-11,86
hobbies,Tabasco,2018-02-18,67
hobbies,Tabasco,2018-02-25,67
hobbies,Tabasco,2018-03-04,84
hobbies,Tabasco,2018-03-11,67
hobbies,Tabasco,2018-03-18,60
hobbies,Tabasco,2018-03-25,59
hobbies,Tabasco,2018-04-01,63
hobbies,Tabasco,2018-04-08,66
hobbies,Tabasco,2018-04-15,66
hobbies,Tabasco,2018-04-22,69
hobbies,Tabasco,2018-04-29,68
hobbies,Tabasco,2018-05-06,79
hobbies,Tabasco,2018-05-13,73
hobbies,Tabasco,2018-05-20,72
hobbies,Tabasco,2018-05-27,65
hobbies,Tabasco,2018-06-03,75
hobbies,Tabasco,2018-06-10,69
hobbies,Tabasco,2018-06-17,59
hobbies,Tabasco,2018-06-24,64
hobbies,Tabasco,2018-07-01,55
hobbies,Tabasco,2018-07-08,63
hobbies,Tabasco,2018-07-15,61
hobbies,Tabasco,2018-07-22,58
hobbies,Tabasco,2018-07-29,58
hobbies,Tabasco,2018-08-05,64
hobbies,Tabasco,2018-08-12,65
hobbies,Tabasco,2018-08-19,61
hobbies,Tabasco,2018-08-26,65
hobbies,Tabasco,2018-09-02,66
hobbies,Tabasco,2018-09-09,66
hobbies,Tabasco,2018-09-16,68
hobbies,Tabasco,2018-09-23,66
hobbies,Tabasco,2018-09-30,65
hobbies,Tabasco,2018-10-07,66
hobbies,Tabasco,2018-10-14,67
hobbies,Tabasco,2018-10-21,71
hobbies,Tabasco,2018-10-28,74
hobbies,Tabasco,2018-11-04,70
hobbies,Tabasco,2018-11-11,66
hobbies,Tabasco,2018-11-18,64
hobbies,Tabasco,2018-11-25,76
hobbies,Tabasco,2018-12-02,70
hobbies,Tabasco,2018-12-09,67
hobbies,Tabasco,2018-12-16,68
hobbies,Tabasco,2018-12-23,75
hobbies,Tabasco,2018-12-30,68
hobbies,Tabasco,2019-01-06,63
hobbies,Tabasco,2019-01-13,59
hobbies,Tabasco,2019-01-20,66
hobbies,Tabasco,2019-01-27,73
hobbies,Tabasco,2019-02-03,69
hobbies,Tabasco,2019-02-10,85
hobbies,Tabasco,2019-02-17,68
hobbies,Tabasco,2019-02-24,71
hobbies,Tabasco,2019-03-03,76
hobbies,Tabasco,2019-03-10,64
hobbies,Tabasco,2019-03-17,68
hobbies,Tabasco,2019-03-24,64
hobbies,Tabasco,2019-03-31,67
hobbies,Tabasco,2019-04-07,63
hobbies,Tabasco,2019-04-14,59
hobbies,Tabasco,2019-04-21,67
hobbies,Tabasco,2019-04-28,66
hobbies,Tabasco,2019-05-05,78
hobbies,Tabasco,2019-05-12,56
hobbies,Tabasco,2019-05-19,67
hobbies,Tabasco,2019-05-26,67
hobbies,Tabasco,2019-06-02,68
hobbies,Tabasco,2019-06-09,64
hobbies,Tabasco,2019-06-16,72
hobbies,Tabasco,2019-06-23,62
hobbies,Tabasco,2019-06-30,63
hobbies,Tabasco,2019-07-07,64
hobbies,Tabasco,2019-07-14,56
hobbies,Tabasco,2019-07-21,54
hobbies,Tabasco,2019-07-28,61
hobbies,Tabasco,2019-08-04,64
hobbies,Tabasco,2019-08-11,67
hobbies,Tabasco,2019-08-18,63
hobbies,Tabasco,2019-08-25,67
hobbies,Tabasco,2019-09-01,65
hobbies,Tabasco,2019-09-08,69
hobbies,Tabasco,2019-09-15,64
hobbies,Tabasco,2019-09-22,62
hobbies,Tabasco,2019-09-29,69
hobbies,Tabasco,2019-10-06,71
hobbies,Tabasco,2019-10-13,63
hobbies,Tabasco,2019-10-20,69
hobbies,Tabasco,2019-10-27,86
hobbies,Tabasco,2019-11-03,72
hobbies,Tabasco,2019-11-10,70
hobbies,Tabasco,2019-11-17,71
hobbies,Tabasco,2019-11-24,77
hobbies,Tabasco,2019-12-01,80
hobbies,Tabasco,2019-12-08,74
hobbies,Tabasco,2019-12-15,72
hobbies,Tabasco,2019-12-22,82
hobbies,Tabasco,2019-12-29,74
hobbies,Tabasco,2020-01-05,72
hobbies,Tabasco,2020-01-12,72
hobbies,Tabasco,2020-01-19,71
hobbies,Tabasco,2020-01-26,71
hobbies,Tabasco,2020-02-02,77
hobbies,Tabasco,2020-02-09,83
hobbies,Tabasco,2020-02-16,67
hobbies,Tabasco,2020-02-23,69
hobbies,Tabasco,2020-03-01,72
hobbies,Tabasco,2020-03-08,72
hobbies,Tabasco,2020-03-15,58
hobbies,Tabasco,2020-03-22,58
hobbies,Tabasco,2020-03-29,55
hobbies,Tabasco,2020-04-05,52
hobbies,Tabasco,2020-04-12,50
hobbies,Tabasco,2020-04-19,51
hobbies,Tabasco,2020-04-26,58
hobbies,Tabasco,2020-05-03,60
hobbies,Tabasco,2020-05-10,78
hobbies,Tabasco,2020-05-17,61
hobbies,Tabasco,2020-05-24,66
hobbies,Tabasco,2020-05-31,67
hobbies,Tabasco,2020-06-07,63
hobbies,Tabasco,2020-06-14,63
hobbies,Tabasco,2020-06-21,63
hobbies,Tabasco,2020-06-28,64
hobbies,Tabasco,2020-07-05,62
hobbies,Tabasco,2020-07-12,58
hobbies,Tabasco,2020-07-19,64
hobbies,Tabasco,2020-07-26,58
hobbies,Tabasco,2020-08-02,52
hobbies,Tabasco,2020-08-09,65
hobbies,Tabasco,2020-08-16,57
hobbies,Tabasco,2020-08-23,68
hobbies,Tabasco,2020-08-30,69
hobbies,Tabasco,2020-09-06,67
hobbies,Tabasco,2020-09-13,76
hobbies,Tabasco,2020-09-20,77
hobbies,Tabasco,2020-09-27,67
hobbies,Tabasco,2020-10-04,67
hobbies,Tabasco,2020-10-11,76
hobbies,Tabasco,2020-10-18,78
hobbies,Tabasco,2020-10-25,96
hobbies,Tabasco,2020-11-01,78
hobbies,Tabasco,2020-11-08,72
hobbies,Tabasco,2020-11-15,73
hobbies,Tabasco,2020-11-22,83
hobbies,Tabasco,2020-11-29,91
hobbies,Tabasco,2020-12-06,90
hobbies,Tabasco,2020-12-13,95
hobbies,Tabasco,2020-12-20,91
hobbies,Tabasco,2020-12-27,79
hobbies,Tabasco,2021-01-03,76
hobbies,Tabasco,2021-01-10,74
hobbies,Tabasco,2021-01-17,75
hobbies,Tabasco,2021-01-24,79
hobbies,Tabasco,2021-01-31,74
hobbies,Tabasco,2021-02-07,82
hobbies,Tabasco,2021-02-14,87
hobbies,Tabasco,2021-02-21,78
hobbies,Tabasco,2021-02-28,79
hobbies,Tabasco,2021-03-07,90
hobbies,Tabasco,2021-03-14,77
hobbies,Tabasco,2021-03-21,72
hobbies,Tabasco,2021-03-28,68
hobbies,Tabasco,2021-04-04,67
hobbies,Tabasco,2021-04-11,74
hobbies,Tabasco,2021-04-18,73
hobbies,Tabasco,2021-04-25,80
hobbies,Tabasco,2021-05-02,81
hobbies,Tabasco,2021-05-09,100
hobbies,Tabasco,2021-05-16,78
hobbies,Tabasco,2021-05-23,78
hobbies,Tabasco,2021-05-30,77
hobbies,Tabasco,2021-06-06,75
hobbies,Tamaulipas,2016-06-19,84
hobbies,Tamaulipas,2016-06-26,75
hobbies,Tamaulipas,2016-07-03,85
hobbies,Tamaulipas,2016-07-10,80
hobbies,Tamaulipas,2016-07-17,78
hobbies,Tamaulipas,2016-07-24,77
hobbies,Tamaulipas,2016-07-31,78
hobbies,Tamaulipas,2016-08-07,72
hobbies,Tamaulipas,2016-08-14,78
hobbies,Tamaulipas,2016-08-21,76
hobbies,Tamaulipas,2016-08-28,87
hobbies,Tamaulipas,2016-09-04,80
hobbies,Tamaulipas,2016-09-11,82
hobbies,Tamaulipas,2016-09-18,83
hobbies,Tamaulipas,2016-09-25,87
hobbies,Tamaulipas,2016-10-02,83
hobbies,Tamaulipas,2016-10-09,83
hobbies,Tamaulipas,2016-10-16,82
hobbies,Tamaulipas,2016-10-23,94
hobbies,Tamaulipas,2016-10-30,90
hobbies,Tamaulipas,2016-11-06,79
hobbies,Tamaulipas,2016-11-13,83
hobbies,Tamaulipas,2016-11-20,93
hobbies,Tamaulipas,2016-11-27,97
hobbies,Tamaulipas,2016-12-04,100
hobbies,Tamaulipas,2016-12-11,91
hobbies,Tamaulipas,2016-12-18,87
hobbies,Tamaulipas,2016-12-25,90
hobbies,Tamaulipas,2017-01-01,72
hobbies,Tamaulipas,2017-01-08,74
hobbies,Tamaulipas,2017-01-15,82
hobbies,Tamaulipas,2017-01-22,80
hobbies,Tamaulipas,2017-01-29,85
hobbies,Tamaulipas,2017-02-05,84
hobbies,Tamaulipas,2017-02-12,95
hobbies,Tamaulipas,2017-02-19,81
hobbies,Tamaulipas,2017-02-26,77
hobbies,Tamaulipas,2017-03-05,87
hobbies,Tamaulipas,2017-03-12,80
hobbies,Tamaulipas,2017-03-19,74
hobbies,Tamaulipas,2017-03-26,74
hobbies,Tamaulipas,2017-04-02,80
hobbies,Tamaulipas,2017-04-09,71
hobbies,Tamaulipas,2017-04-16,62
hobbies,Tamaulipas,2017-04-23,76
hobbies,Tamaulipas,2017-04-30,77
hobbies,Tamaulipas,2017-05-07,100
hobbies,Tamaulipas,2017-05-14,69
hobbies,Tamaulipas,2017-05-21,74
hobbies,Tamaulipas,2017-05-28,73
hobbies,Tamaulipas,2017-06-04,70
hobbies,Tamaulipas,2017-06-11,76
hobbies,Tamaulipas,2017-06-18,78
hobbies,Tamaulipas,2017-06-25,68
hobbies,Tamaulipas,2017-07-02,76
hobbies,Tamaulipas,2017-07-09,72
hobbies,Tamaulipas,2017-07-16,69
hobbies,Tamaulipas,2017-07-23,65
hobbies,Tamaulipas,2017-07-30,70
hobbies,Tamaulipas,2017-08-06,66
hobbies,Tamaulipas,2017-08-13,63
hobbies,Tamaulipas,2017-08-20,67
hobbies,Tamaulipas,2017-08-27,76
hobbies,Tamaulipas,2017-09-03,66
hobbies,Tamaulipas,2017-09-10,66
hobbies,Tamaulipas,2017-09-17,71
hobbies,Tamaulipas,2017-09-24,71
hobbies,Tamaulipas,2017-10-01,75
hobbies,Tamaulipas,2017-10-08,77
hobbies,Tamaulipas,2017-10-15,75
hobbies,Tamaulipas,2017-10-22,79
hobbies,Tamaulipas,2017-10-29,89
hobbies,Tamaulipas,2017-11-05,80
hobbies,Tamaulipas,2017-11-12,85
hobbies,Tamaulipas,2017-11-19,84
hobbies,Tamaulipas,2017-11-26,97
hobbies,Tamaulipas,2017-12-03,91
hobbies,Tamaulipas,2017-12-10,82
hobbies,Tamaulipas,2017-12-17,80
hobbies,Tamaulipas,2017-12-24,87
hobbies,Tamaulipas,2017-12-31,74
hobbies,Tamaulipas,2018-01-07,73
hobbies,Tamaulipas,2018-01-14,74
hobbies,Tamaulipas,2018-01-21,77
hobbies,Tamaulipas,2018-01-28,66
hobbies,Tamaulipas,2018-02-04,75
hobbies,Tamaulipas,2018-02-11,100
hobbies,Tamaulipas,2018-02-18,76
hobbies,Tamaulipas,2018-02-25,73
hobbies,Tamaulipas,2018-03-04,84
hobbies,Tamaulipas,2018-03-11,72
hobbies,Tamaulipas,2018-03-18,75
hobbies,Tamaulipas,2018-03-25,66
hobbies,Tamaulipas,2018-04-01,67
hobbies,Tamaulipas,2018-04-08,66
hobbies,Tamaulipas,2018-04-15,71
hobbies,Tamaulipas,2018-04-22,69
hobbies,Tamaulipas,2018-04-29,80
hobbies,Tamaulipas,2018-05-06,88
hobbies,Tamaulipas,2018-05-13,71
hobbies,Tamaulipas,2018-05-20,73
hobbies,Tamaulipas,2018-05-27,71
hobbies,Tamaulipas,2018-06-03,73
hobbies,Tamaulipas,2018-06-10,70
hobbies,Tamaulipas,2018-06-17,67
hobbies,Tamaulipas,2018-06-24,62
hobbies,Tamaulipas,2018-07-01,62
hobbies,Tamaulipas,2018-07-08,63
hobbies,Tamaulipas,2018-07-15,66
hobbies,Tamaulipas,2018-07-22,63
hobbies,Tamaulipas,2018-07-29,69
hobbies,Tamaulipas,2018-08-05,63
hobbies,Tamaulipas,2018-08-12,67
hobbies,Tamaulipas,2018-08-19,64
hobbies,Tamaulipas,2018-08-26,68
hobbies,Tamaulipas,2018-09-02,68
hobbies,Tamaulipas,2018-09-09,65
hobbies,Tamaulipas,2018-09-16,66
hobbies,Tamaulipas,2018-09-23,70
hobbies,Tamaulipas,2018-09-30,72
hobbies,Tamaulipas,2018-10-07,71
hobbies,Tamaulipas,2018-10-14,67
hobbies,Tamaulipas,2018-10-21,71
hobbies,Tamaulipas,2018-10-28,80
hobbies,Tamaulipas,2018-11-04,72
hobbies,Tamaulipas,2018-11-11,68
hobbies,Tamaulipas,2018-11-18,71
hobbies,Tamaulipas,2018-11-25,76
hobbies,Tamaulipas,2018-12-02,79
hobbies,Tamaulipas,2018-12-09,75
hobbies,Tamaulipas,2018-12-16,73
hobbies,Tamaulipas,2018-12-23,88
hobbies,Tamaulipas,2018-12-30,67
hobbies,Tamaulipas,2019-01-06,69
hobbies,Tamaulipas,2019-01-13,67
hobbies,Tamaulipas,2019-01-20,68
hobbies,Tamaulipas,2019-01-27,65
hobbies,Tamaulipas,2019-02-03,66
hobbies,Tamaulipas,2019-02-10,83
hobbies,Tamaulipas,2019-02-17,64
hobbies,Tamaulipas,2019-02-24,70
hobbies,Tamaulipas,2019-03-03,70
hobbies,Tamaulipas,2019-03-10,72
hobbies,Tamaulipas,2019-03-17,73
hobbies,Tamaulipas,2019-03-24,67
hobbies,Tamaulipas,2019-03-31,68
hobbies,Tamaulipas,2019-04-07,69
hobbies,Tamaulipas,2019-04-14,67
hobbies,Tamaulipas,2019-04-21,66
hobbies,Tamaulipas,2019-04-28,70
hobbies,Tamaulipas,2019-05-05,82
hobbies,Tamaulipas,2019-05-12,72
hobbies,Tamaulipas,2019-05-19,69
hobbies,Tamaulipas,2019-05-26,72
hobbies,Tamaulipas,2019-06-02,61
hobbies,Tamaulipas,2019-06-09,61
hobbies,Tamaulipas,2019-06-16,63
hobbies,Tamaulipas,2019-06-23,56
hobbies,Tamaulipas,2019-06-30,57
hobbies,Tamaulipas,2019-07-07,57
hobbies,Tamaulipas,2019-07-14,57
hobbies,Tamaulipas,2019-07-21,58
hobbies,Tamaulipas,2019-07-28,56
hobbies,Tamaulipas,2019-08-04,61
hobbies,Tamaulipas,2019-08-11,55
hobbies,Tamaulipas,2019-08-18,57
hobbies,Tamaulipas,2019-08-25,59
hobbies,Tamaulipas,2019-09-01,58
hobbies,Tamaulipas,2019-09-08,60
hobbies,Tamaulipas,2019-09-15,60
hobbies,Tamaulipas,2019-09-22,63
hobbies,Tamaulipas,2019-09-29,62
hobbies,Tamaulipas,2019-10-06,61
hobbies,Tamaulipas,2019-10-13,67
hobbies,Tamaulipas,2019-10-20,69
hobbies,Tamaulipas,2019-10-27,81
hobbies,Tamaulipas,2019-11-03,67
hobbies,Tamaulipas,2019-11-10,65
hobbies,Tamaulipas,2019-11-17,70
hobbies,Tamaulipas,2019-11-24,81
hobbies,Tamaulipas,2019-12-01,75
hobbies,Tamaulipas,2019-12-08,75
hobbies,Tamaulipas,2019-12-15,68
hobbies,Tamaulipas,2019-12-22,85
hobbies,Tamaulipas,2019-12-29,71
hobbies,Tamaulipas,2020-01-05,70
hobbies,Tamaulipas,2020-01-12,70
hobbies,Tamaulipas,2020-01-19,68
hobbies,Tamaulipas,2020-01-26,70
hobbies,Tamaulipas,2020-02-02,71
hobbies,Tamaulipas,2020-02-09,91
hobbies,Tamaulipas,2020-02-16,73
hobbies,Tamaulipas,2020-02-23,68
hobbies,Tamaulipas,2020-03-01,70
hobbies,Tamaulipas,2020-03-08,73
hobbies,Tamaulipas,2020-03-15,56
hobbies,Tamaulipas,2020-03-22,63
hobbies,Tamaulipas,2020-03-29,62
hobbies,Tamaulipas,2020-04-05,63
hobbies,Tamaulipas,2020-04-12,55
hobbies,Tamaulipas,2020-04-19,57
hobbies,Tamaulipas,2020-04-26,63
hobbies,Tamaulipas,2020-05-03,67
hobbies,Tamaulipas,2020-05-10,80
hobbies,Tamaulipas,2020-05-17,61
hobbies,Tamaulipas,2020-05-24,62
hobbies,Tamaulipas,2020-05-31,61
hobbies,Tamaulipas,2020-06-07,63
hobbies,Tamaulipas,2020-06-14,61
hobbies,Tamaulipas,2020-06-21,62
hobbies,Tamaulipas,2020-06-28,58
hobbies,Tamaulipas,2020-07-05,58
hobbies,Tamaulipas,2020-07-12,59
hobbies,Tamaulipas,2020-07-19,60
hobbies,Tamaulipas,2020-07-26,62
hobbies,Tamaulipas,2020-08-02,57
hobbies,Tamaulipas,2020-08-09,61
hobbies,Tamaulipas,2020-08-16,64
hobbies,Tamaulipas,2020-08-23,68
hobbies,Tamaulipas,2020-08-30,68
hobbies,Tamaulipas,2020-09-06,69
hobbies,Tamaulipas,2020-09-13,71
hobbies,Tamaulipas,2020-09-20,69
hobbies,Tamaulipas,2020-09-27,71
hobbies,Tamaulipas,2020-10-04,73
hobbies,Tamaulipas,2020-10-11,78
hobbies,Tamaulipas,2020-10-18,81
hobbies,Tamaulipas,2020-10-25,89
hobbies,Tamaulipas,2020-11-01,79
hobbies,Tamaulipas,2020-11-08,86
hobbies,Tamaulipas,2020-11-15,79
hobbies,Tamaulipas,2020-11-22,91
hobbies,Tamaulipas,2020-11-29,88
hobbies,Tamaulipas,2020-12-06,83
hobbies,Tamaulipas,2020-12-13,95
hobbies,Tamaulipas,2020-12-20,93
hobbies,Tamaulipas,2020-12-27,80
hobbies,Tamaulipas,2021-01-03,65
hobbies,Tamaulipas,2021-01-10,69
hobbies,Tamaulipas,2021-01-17,72
hobbies,Tamaulipas,2021-01-24,73
hobbies,Tamaulipas,2021-01-31,72
hobbies,Tamaulipas,2021-02-07,78
hobbies,Tamaulipas,2021-02-14,64
hobbies,Tamaulipas,2021-02-21,79
hobbies,Tamaulipas,2021-02-28,75
hobbies,Tamaulipas,2021-03-07,83
hobbies,Tamaulipas,2021-03-14,75
hobbies,Tamaulipas,2021-03-21,72
hobbies,Tamaulipas,2021-03-28,70
hobbies,Tamaulipas,2021-04-04,64
hobbies,Tamaulipas,2021-04-11,67
hobbies,Tamaulipas,2021-04-18,68
hobbies,Tamaulipas,2021-04-25,72
hobbies,Tamaulipas,2021-05-02,74
hobbies,Tamaulipas,2021-05-09,86
hobbies,Tamaulipas,2021-05-16,65
hobbies,Tamaulipas,2021-05-23,65
hobbies,Tamaulipas,2021-05-30,68
hobbies,Tamaulipas,2021-06-06,67
hobbies,Tlaxcala,2016-06-19,79
hobbies,Tlaxcala,2016-06-26,70
hobbies,Tlaxcala,2016-07-03,72
hobbies,Tlaxcala,2016-07-10,66
hobbies,Tlaxcala,2016-07-17,52
hobbies,Tlaxcala,2016-07-24,60
hobbies,Tlaxcala,2016-07-31,57
hobbies,Tlaxcala,2016-08-07,58
hobbies,Tlaxcala,2016-08-14,57
hobbies,Tlaxcala,2016-08-21,55
hobbies,Tlaxcala,2016-08-28,62
hobbies,Tlaxcala,2016-09-04,50
hobbies,Tlaxcala,2016-09-11,54
hobbies,Tlaxcala,2016-09-18,78
hobbies,Tlaxcala,2016-09-25,89
hobbies,Tlaxcala,2016-10-02,83
hobbies,Tlaxcala,2016-10-09,81
hobbies,Tlaxcala,2016-10-16,78
hobbies,Tlaxcala,2016-10-23,100
hobbies,Tlaxcala,2016-10-30,82
